timestamp,open,high,low,close
1787235960000,4490.335,4491.035,4488.295,4489.445
1787236020000,4489.345,4490.045,4487.845,4488.235
1787236080000,4488.085,4491.125,4487.145,4489.915
1787236140000,4489.745,4493.475,4489.725,4491.925
1787236200000,4492.115,4496.005,4492.005,4493.885
1787236260000,4493.815,4494.785,4492.585,4493.535
1787236320000,4493.615,4495.525,4493.615,4495.115
1787236380000,4495.125,4497.205,4494.295,4497.055
1787236440000,4497.185,4497.565,4494.255,4494.675
1787236500000,4494.715,4498.825,4493.335,4498.195
1787236560000,4498.195,4500.465,4497.475,4499.705
1787236620000,4499.895,4501.365,4496.555,4496.955
1787236680000,4496.905,4497.655,4495.835,4496.745
1787236740000,4496.745,4497.785,4495.645,4496.285
1787236800000,4496.515,4497.175,4494.295,4496.805
1787236860000,4496.865,4497.025,4494.065,4494.435
1787236920000,4494.475,4498.695,4494.095,4498.545
1787236980000,4498.445,4500.395,4498.275,4500.135
1787237040000,4500.155,4501.635,4499.555,4499.645
1787237100000,4499.555,4502.585,4499.065,4502.325
1787237160000,4502.485,4506.095,4501.745,4504.475
1787237220000,4504.555,4505.465,4504.055,4504.405
1787237280000,4504.505,4506.945,4504.165,4506.465
1787237340000,4506.415,4509.285,4505.485,4508.445
1787237400000,4508.375,4509.435,4507.015,4507.665
1787237460000,4507.675,4508.725,4506.275,4506.275
1787237520000,4506.365,4508.775,4505.145,4507.845
1787237580000,4507.835,4510.895,4507.765,4509.095
1787237640000,4509.135,4510.815,4508.265,4510.285
1787237700000,4510.265,4511.655,4509.645,4510.545
1787237760000,4510.645,4512.495,4510.315,4512.425
1787237820000,4512.525,4516.185,4512.345,4514.525
1787237880000,4514.465,4516.565,4513.965,4514.155
1787237940000,4514.155,4516.515,4514.065,4516.275
1787238000000,4516.315,4519.425,4515.545,4518.555
1787238060000,4518.565,4529.395,4516.965,4522.775
1787238120000,4522.925,4536.705,4522.925,4525.975
1787238180000,4525.865,4536.875,4524.125,4535.995
1787238240000,4535.895,4537.055,4531.485,4536.105
