timestamp,open,high,low,close
1787203020000,4485.055,4486.525,4484.365,4486.165
1787203080000,4486.385,4486.475,4484.615,4485.275
1787203140000,4485.345,4485.345,4483.775,4484.065
1787203200000,4484.205,4485.595,4484.095,4484.185
1787203260000,4484.155,4486.145,4484.045,4485.675
1787203320000,4485.595,4485.815,4484.235,4485.135
1787203380000,4484.905,4486.255,4483.845,4486.255
1787203440000,4486.085,4486.815,4485.795,4486.135
1787203500000,4485.895,4486.055,4484.675,4484.865
1787203560000,4484.985,4485.605,4484.695,4484.875
1787203620000,4484.515,4485.295,4484.015,4484.455
1787203680000,4484.585,4484.665,4482.805,4484.415
1787203740000,4484.395,4484.835,4482.805,4482.805
1787203800000,4482.915,4485.965,4481.255,4483.605
1787203860000,4483.475,4484.475,4482.395,4483.425
1787203920000,4483.605,4483.665,4481.245,4482.095
1787203980000,4482.085,4482.825,4481.205,4481.205
1787204040000,4481.385,4481.515,4479.265,4480.115
1787204100000,4480.305,4481.205,4479.455,4480.225
1787204160000,4480.015,4481.515,4479.395,4481.385
1787204220000,4481.365,4481.615,4478.955,4479.255
1787204280000,4479.145,4479.495,4477.895,4479.155
1787204340000,4479.255,4480.115,4477.975,4480.005
1787204400000,4479.905,4480.465,4478.645,4480.465
1787204460000,4480.325,4480.685,4478.985,4479.985
1787204520000,4480.375,4481.625,4480.055,4481.165
1787204580000,4481.055,4482.045,4480.255,4481.135
1787204640000,4480.925,4481.385,4479.595,4480.405
1787204700000,4480.395,4480.665,4478.705,4479.395
1787204760000,4479.295,4479.895,4479.185,4479.345
1787204820000,4479.475,4481.485,4479.475,4480.795
1787204880000,4480.695,4481.155,4480.095,4480.525
1787204940000,4480.325,4481.165,4480.015,4481.045
1787205000000,4481.155,4481.825,4480.335,4481.065
1787205060000,4480.915,4481.245,4479.445,4480.055
1787205120000,4480.165,4480.945,4478.525,4480.045
1787205180000,4480.155,4480.385,4478.065,4478.405
1787205240000,4478.505,4479.165,4478.085,4478.315
1787205300000,4478.075,4479.065,4477.515,4479.015
1787205360000,4479.225,4480.445,4478.535,4478.635
1787205420000,4478.735,4480.625,4478.435,4480.265
1787205480000,4480.455,4481.825,4479.775,4481.575
1787205540000,4481.565,4482.975,4480.905,4481.265
1787205600000,4481.205,4482.325,4479.845,4479.885
1787205660000,4479.985,4482.295,4479.775,4481.155
1787205720000,4481.275,4484.595,4481.275,4484.155
1787205780000,4484.335,4484.575,4483.925,4484.215
1787205840000,4484.095,4488.555,4483.495,4488.395
1787205900000,4488.245,4489.755,4487.955,4489.615
1787205960000,4489.975,4490.665,4489.415,4489.415
1787206020000,4489.395,4490.195,4487.735,4490.195
1787206080000,4490.085,4490.325,4489.345,4489.655
1787206140000,4489.775,4491.255,4489.625,4489.955
1787206200000,4489.955,4491.805,4489.605,4491.805
1787206260000,4491.935,4492.675,4490.875,4490.905
1787206320000,4491.035,4491.335,4490.045,4490.935
1787206380000,4491.095,4492.865,4490.625,4492.635
1787206440000,4492.625,4493.175,4492.355,4492.505
1787206500000,4492.455,4494.325,4491.605,4493.625
1787206560000,4493.525,4494.435,4493.055,4494.125
1787206620000,4494.025,4495.705,4494.025,4495.585
1787206680000,4495.445,4495.545,4491.865,4493.345
1787206740000,4493.515,4494.165,4491.675,4493.285
1787206800000,4493.225,4494.125,4492.555,4493.225
1787206860000,4493.085,4494.045,4492.725,4492.775
1787206920000,4492.875,4493.625,4491.905,4492.415
1787206980000,4492.545,4492.705,4491.985,4492.605
1787207040000,4492.435,4493.175,4492.175,4493.045
1787207100000,4492.945,4494.025,4492.625,4492.625
1787207160000,4492.755,4494.125,4492.755,4493.585
1787207220000,4493.595,4493.925,4493.205,4493.405
1787207280000,4493.595,4495.105,4493.285,4494.775
1787207340000,4494.675,4494.905,4493.435,4493.915
1787207400000,4493.755,4494.145,4492.035,4493.915
1787207460000,4494.065,4494.735,4493.195,4494.235
1787207520000,4494.345,4494.885,4493.535,4493.915
1787207580000,4493.795,4494.155,4492.595,4493.215
1787207640000,4493.365,4495.195,4493.215,4495.065
1787207700000,4494.785,4495.335,4493.955,4494.645
1787207760000,4494.545,4494.945,4493.985,4494.515
1787207820000,4494.625,4495.245,4494.015,4494.075
1787207880000,4494.165,4494.165,4493.445,4494.105
1787207940000,4493.995,4494.125,4493.085,4493.365
1787208000000,4493.245,4494.255,4492.405,4493.175
1787208060000,4493.305,4493.895,4492.875,4493.195
1787208120000,4493.045,4493.575,4492.525,4492.655
1787208180000,4492.685,4493.325,4492.285,4492.545
1787208240000,4492.725,4492.725,4491.555,4492.225
1787208300000,4492.355,4495.375,4492.355,4494.655
1787208360000,4494.535,4495.105,4493.945,4494.795
1787208420000,4494.525,4495.165,4493.785,4493.785
1787208480000,4493.715,4494.225,4493.275,4494.125
1787208540000,4494.225,4494.255,4492.415,4492.995
1787208600000,4492.865,4492.985,4491.155,4492.255
1787208660000,4492.255,4492.905,4491.485,4491.915
1787208720000,4492.065,4493.145,4492.065,4492.395
1787208780000,4492.515,4493.205,4491.925,4492.035
1787208840000,4491.715,4492.815,4491.435,4491.805
